
[Name]
FLUENT PT for Anthracite

[Data]
X [ m ], Y [ m ], Z [ m ], Anthracite.Particle ID, Anthracite.Particle Time [ s ], Anthracite.Particle X Velocity [ m s^-1 ], Anthracite.Particle Y Velocity [ m s^-1 ], Pressure [ Pa ]
1.10058598e-01, 5.03953516e-01, 0.00000000e+00, 1.73000000e+02, 1.53199997e+01, -2.50554401e-02, 1.10924900e-01, -1.85975023e-02
1.09559201e-01, 5.06178617e-01, 0.00000000e+00, 1.73000000e+02, 1.53400002e+01, -2.48863008e-02, 1.11588597e-01, -1.88574716e-02
1.09062999e-01, 5.08416474e-01, 0.00000000e+00, 1.73000000e+02, 1.53599997e+01, -2.46434603e-02, 1.12553999e-01, -1.91204101e-02
1.08570501e-01, 5.10669112e-01, 0.00000000e+00, 1.73000000e+02, 1.53800001e+01, -2.46014092e-02, 1.12712398e-01, -1.93922315e-02
1.08080097e-01, 5.12929797e-01, 0.00000000e+00, 1.73000000e+02, 1.53999996e+01, -2.44450904e-02, 1.13352299e-01, -1.96650885e-02
1.07592702e-01, 5.15203118e-01, 0.00000000e+00, 1.73000000e+02, 1.54200001e+01, -2.42940504e-02, 1.13978602e-01, -1.99395940e-02
1.07108302e-01, 5.17489016e-01, 0.00000000e+00, 1.73000000e+02, 1.54399996e+01, -2.41439305e-02, 1.14610799e-01, -2.02157367e-02
1.06627002e-01, 5.19787312e-01, 0.00000000e+00, 1.73000000e+02, 1.54600000e+01, -2.39857603e-02, 1.15237601e-01, -2.05000620e-02
1.06148601e-01, 5.22097588e-01, 0.00000000e+00, 1.73000000e+02, 1.54799995e+01, -2.38513201e-02, 1.15796998e-01, -2.07877513e-02
1.05673201e-01, 5.24420500e-01, 0.00000000e+00, 1.73000000e+02, 1.55000000e+01, -2.36888006e-02, 1.16486900e-01, -2.10771449e-02
1.05200797e-01, 5.26756287e-01, 0.00000000e+00, 1.73000000e+02, 1.55200005e+01, -2.35452708e-02, 1.17098197e-01, -2.13682801e-02
1.04731500e-01, 5.29104710e-01, 0.00000000e+00, 1.73000000e+02, 1.55400000e+01, -2.33584903e-02, 1.17865302e-01, -2.16650944e-02
1.04265198e-01, 5.31465828e-01, 0.00000000e+00, 1.73000000e+02, 1.55600004e+01, -2.32701506e-02, 1.18246801e-01, -2.19679587e-02
1.03801399e-01, 5.33838093e-01, 0.00000000e+00, 1.73000000e+02, 1.55799999e+01, -2.31075995e-02, 1.18980102e-01, -2.22723670e-02
1.03340797e-01, 5.36224127e-01, 0.00000000e+00, 1.73000000e+02, 1.56000004e+01, -2.29592808e-02, 1.19617701e-01, -2.25787088e-02
1.02883101e-01, 5.38622975e-01, 0.00000000e+00, 1.73000000e+02, 1.56199999e+01, -2.27575097e-02, 1.20512702e-01, -2.28893161e-02
1.02428600e-01, 5.41035891e-01, 0.00000000e+00, 1.73000000e+02, 1.56400003e+01, -2.26952694e-02, 1.20779797e-01, -2.32076570e-02
1.01976201e-01, 5.43458700e-01, 0.00000000e+00, 1.73000000e+02, 1.56599998e+01, -2.25401409e-02, 1.21496603e-01, -2.35274136e-02
1.01526797e-01, 5.45894802e-01, 0.00000000e+00, 1.73000000e+02, 1.56800003e+01, -2.23997291e-02, 1.22112103e-01, -2.38490961e-02
1.01080403e-01, 5.48344016e-01, 0.00000000e+00, 1.73000000e+02, 1.56999998e+01, -2.21733600e-02, 1.23158097e-01, -2.41741594e-02
1.00637399e-01, 5.50809026e-01, 0.00000000e+00, 1.73000000e+02, 1.57200003e+01, -2.21280102e-02, 1.23348802e-01, -2.45081950e-02
1.00196198e-01, 5.53282678e-01, 0.00000000e+00, 1.73000000e+02, 1.57399998e+01, -2.19874792e-02, 1.24019101e-01, -2.48435196e-02
9.97581035e-02, 5.55770993e-01, 0.00000000e+00, 1.73000000e+02, 1.57600002e+01, -2.18005609e-02, 1.24922998e-01, -2.51809843e-02
9.93230864e-02, 5.58274090e-01, 0.00000000e+00, 1.73000000e+02, 1.57799997e+01, -2.16285400e-02, 1.25763506e-01, -2.55220905e-02
9.88909677e-02, 5.60791194e-01, 0.00000000e+00, 1.73000000e+02, 1.58000002e+01, -2.15832107e-02, 1.25942498e-01, -2.58719642e-02
9.84606519e-02, 5.63316584e-01, 0.00000000e+00, 1.73000000e+02, 1.58199997e+01, -2.14488003e-02, 1.26601696e-01, -2.62231361e-02
9.80329886e-02, 5.65855205e-01, 0.00000000e+00, 1.73000000e+02, 1.58400002e+01, -2.13170592e-02, 1.27255395e-01, -2.65763439e-02
9.76081118e-02, 5.68407714e-01, 0.00000000e+00, 1.73000000e+02, 1.58599997e+01, -2.11219899e-02, 1.28254503e-01, -2.69335285e-02
9.71861780e-02, 5.70974886e-01, 0.00000000e+00, 1.73000000e+02, 1.58800001e+01, -2.10708492e-02, 1.28473207e-01, -2.72991993e-02
9.67662111e-02, 5.73551893e-01, 0.00000000e+00, 1.73000000e+02, 1.58999996e+01, -2.09258199e-02, 1.29222199e-01, -2.76664495e-02
9.63489488e-02, 5.76143086e-01, 0.00000000e+00, 1.73000000e+02, 1.59200001e+01, -2.08002701e-02, 1.29902095e-01, -2.80359425e-02
9.59341973e-02, 5.78747988e-01, 0.00000000e+00, 1.73000000e+02, 1.59399996e+01, -2.06464808e-02, 1.30753100e-01, -2.84107067e-02
9.55219567e-02, 5.81366301e-01, 0.00000000e+00, 1.73000000e+02, 1.59600000e+01, -2.05777008e-02, 1.31085902e-01, -2.87925974e-02
9.51118320e-02, 5.83995879e-01, 0.00000000e+00, 1.73000000e+02, 1.59799995e+01, -2.04350799e-02, 1.31865695e-01, -2.91763432e-02
9.47043076e-02, 5.86639822e-01, 0.00000000e+00, 1.73000000e+02, 1.60000000e+01, -2.03170795e-02, 1.32526696e-01, -2.95624286e-02
9.42990482e-02, 5.89296579e-01, 0.00000000e+00, 1.73000000e+02, 1.60200005e+01, -2.01971605e-02, 1.33240804e-01, -2.99552791e-02
9.38959867e-02, 5.91966391e-01, 0.00000000e+00, 1.73000000e+02, 1.60400009e+01, -2.01085601e-02, 1.33735597e-01, -3.03536579e-02
9.34951380e-02, 5.94649017e-01, 0.00000000e+00, 1.73000000e+02, 1.60599995e+01, -1.99765395e-02, 1.34527400e-01, -3.07541974e-02
9.30966437e-02, 5.97345710e-01, 0.00000000e+00, 1.73000000e+02, 1.60799999e+01, -1.98735092e-02, 1.35138899e-01, -3.11570913e-02
9.27000493e-02, 6.00054324e-01, 0.00000000e+00, 1.73000000e+02, 1.61000004e+01, -1.97842494e-02, 1.35732695e-01, -3.15691642e-02
9.23054963e-02, 6.02776289e-01, 0.00000000e+00, 1.73000000e+02, 1.61200008e+01, -1.96708106e-02, 1.36463702e-01, -3.19845565e-02
9.19130966e-02, 6.05512202e-01, 0.00000000e+00, 1.73000000e+02, 1.61399994e+01, -1.95691902e-02, 1.37122706e-01, -3.24023515e-02
9.15227905e-02, 6.08261883e-01, 0.00000000e+00, 1.73000000e+02, 1.61599998e+01, -1.94304604e-02, 1.38165399e-01, -3.28242630e-02
9.11346078e-02, 6.11027420e-01, 0.00000000e+00, 1.73000000e+02, 1.61800003e+01, -1.93871595e-02, 1.38387501e-01, -3.32554020e-02
9.07478184e-02, 6.13802373e-01, 0.00000000e+00, 1.73000000e+02, 1.62000008e+01, -1.92914698e-02, 1.39106393e-01, -3.36882770e-02
9.03628692e-02, 6.16591096e-01, 0.00000000e+00, 1.73000000e+02, 1.62199993e+01, -1.92041304e-02, 1.39769003e-01, -3.41236033e-02
8.99797976e-02, 6.19394898e-01, 0.00000000e+00, 1.73000000e+02, 1.62399998e+01, -1.90675296e-02, 1.41011700e-01, -3.45669352e-02
8.95987377e-02, 6.22216105e-01, 0.00000000e+00, 1.73000000e+02, 1.62600002e+01, -1.90389492e-02, 1.41110793e-01, -3.50162089e-02
8.92187208e-02, 6.25045121e-01, 0.00000000e+00, 1.73000000e+02, 1.62800007e+01, -1.89632308e-02, 1.41785994e-01, -3.54669839e-02
8.88402387e-02, 6.27888024e-01, 0.00000000e+00, 1.73000000e+02, 1.62999992e+01, -1.88536700e-02, 1.42959699e-01, -3.59210558e-02
8.84634778e-02, 6.30748391e-01, 0.00000000e+00, 1.73000000e+02, 1.63199997e+01, -1.88225005e-02, 1.43077999e-01, -3.63861993e-02
8.80877599e-02, 6.33617401e-01, 0.00000000e+00, 1.73000000e+02, 1.63400002e+01, -1.87491495e-02, 1.43819600e-01, -3.68530490e-02
8.77133831e-02, 6.36500716e-01, 0.00000000e+00, 1.73000000e+02, 1.63600006e+01, -1.86887905e-02, 1.44514799e-01, -3.73225361e-02
8.73400867e-02, 6.39398098e-01, 0.00000000e+00, 1.73000000e+02, 1.63799992e+01, -1.86401401e-02, 1.45287395e-01, -3.78004313e-02
8.69678706e-02, 6.42309308e-01, 0.00000000e+00, 1.73000000e+02, 1.63999996e+01, -1.85817704e-02, 1.45832196e-01, -3.82844582e-02
8.65967795e-02, 6.45233512e-01, 0.00000000e+00, 1.73000000e+02, 1.64200001e+01, -1.85272507e-02, 1.46590099e-01, -3.87709960e-02
8.62265229e-02, 6.48172379e-01, 0.00000000e+00, 1.73000000e+02, 1.64400005e+01, -1.85081698e-02, 1.47576004e-01, -3.92622538e-02
8.58566836e-02, 6.51126027e-01, 0.00000000e+00, 1.73000000e+02, 1.64599991e+01, -1.84764899e-02, 1.47782996e-01, -3.97642069e-02
8.54877383e-02, 6.54090405e-01, 0.00000000e+00, 1.73000000e+02, 1.64799995e+01, -1.84173603e-02, 1.48662597e-01, -4.02683653e-02
8.51195902e-02, 6.57070577e-01, 0.00000000e+00, 1.73000000e+02, 1.65000000e+01, -1.83972903e-02, 1.49352700e-01, -4.07756045e-02
8.47514793e-02, 6.60063088e-01, 0.00000000e+00, 1.73000000e+02, 1.65200005e+01, -1.84144508e-02, 1.49914503e-01, -4.12942320e-02
8.43835324e-02, 6.63069010e-01, 0.00000000e+00, 1.73000000e+02, 1.65400009e+01, -1.83804892e-02, 1.50676206e-01, -4.18174043e-02
8.40161815e-02, 6.66090786e-01, 0.00000000e+00, 1.73000000e+02, 1.65599995e+01, -1.83551796e-02, 1.51500106e-01, -4.23437878e-02
8.36485922e-02, 6.69126987e-01, 0.00000000e+00, 1.73000000e+02, 1.65799999e+01, -1.84176192e-02, 1.52233496e-01, -4.28790636e-02
8.32804069e-02, 6.72176719e-01, 0.00000000e+00, 1.73000000e+02, 1.66000004e+01, -1.84009206e-02, 1.52732193e-01, -4.34228703e-02
8.29123706e-02, 6.75239682e-01, 0.00000000e+00, 1.73000000e+02, 1.66200008e+01, -1.84033103e-02, 1.53569505e-01, -4.39695418e-02
8.25438499e-02, 6.78318381e-01, 0.00000000e+00, 1.73000000e+02, 1.66399994e+01, -1.84985399e-02, 1.54576093e-01, -4.45226803e-02
8.21740106e-02, 6.81412578e-01, 0.00000000e+00, 1.73000000e+02, 1.66599998e+01, -1.84857398e-02, 1.54837504e-01, -4.50890549e-02
8.18039328e-02, 6.84517801e-01, 0.00000000e+00, 1.73000000e+02, 1.66800003e+01, -1.85221396e-02, 1.55682802e-01, -4.56580147e-02
8.14329609e-02, 6.87638581e-01, 0.00000000e+00, 1.73000000e+02, 1.67000008e+01, -1.86692793e-02, 1.56961501e-01, -4.62307371e-02
8.10597911e-02, 6.90778315e-01, 0.00000000e+00, 1.73000000e+02, 1.67199993e+01, -1.86471995e-02, 1.57011703e-01, -4.68218401e-02
8.06860998e-02, 6.93926990e-01, 0.00000000e+00, 1.73000000e+02, 1.67399998e+01, -1.87216606e-02, 1.57852203e-01, -4.74153012e-02
8.03108290e-02, 6.97091401e-01, 0.00000000e+00, 1.73000000e+02, 1.67600002e+01, -1.88061409e-02, 1.58585206e-01, -4.80124168e-02
7.99334496e-02, 7.00272381e-01, 0.00000000e+00, 1.73000000e+02, 1.67800007e+01, -1.89962797e-02, 1.59862995e-01, -4.86270189e-02
7.95533732e-02, 7.03471899e-01, 0.00000000e+00, 1.73000000e+02, 1.67999992e+01, -1.90114398e-02, 1.60086200e-01, -4.92469296e-02
7.91719407e-02, 7.06681311e-01, 0.00000000e+00, 1.73000000e+02, 1.68199997e+01, -1.91322397e-02, 1.60853401e-01, -4.98693287e-02
7.87877291e-02, 7.09906876e-01, 0.00000000e+00, 1.73000000e+02, 1.68400002e+01, -1.93025004e-02, 1.61742494e-01, -5.05092517e-02
7.84007832e-02, 7.13148296e-01, 0.00000000e+00, 1.73000000e+02, 1.68600006e+01, -1.93921495e-02, 1.62397504e-01, -5.11584580e-02
7.80112892e-02, 7.16404200e-01, 0.00000000e+00, 1.73000000e+02, 1.68799992e+01, -1.95569601e-02, 1.63195804e-01, -5.18112518e-02
7.76179284e-02, 7.19676375e-01, 0.00000000e+00, 1.73000000e+02, 1.68999996e+01, -1.98088493e-02, 1.64085194e-01, -5.24821766e-02
7.72208869e-02, 7.22965002e-01, 0.00000000e+00, 1.73000000e+02, 1.69200001e+01, -1.98954996e-02, 1.64772600e-01, -5.31657338e-02
7.68208727e-02, 7.26269305e-01, 0.00000000e+00, 1.73000000e+02, 1.69400005e+01, -2.01064702e-02, 1.65651605e-01, -5.38534150e-02
7.64157698e-02, 7.29590178e-01, 0.00000000e+00, 1.73000000e+02, 1.69599991e+01, -2.04472095e-02, 1.66520804e-01, -5.45609742e-02
7.60056973e-02, 7.32927382e-01, 0.00000000e+00, 1.73000000e+02, 1.69799995e+01, -2.05601901e-02, 1.67201996e-01, -5.52838892e-02
7.55921304e-02, 7.36281812e-01, 0.00000000e+00, 1.73000000e+02, 1.70000000e+01, -2.07965299e-02, 1.68235704e-01, -5.60116246e-02
7.51724988e-02, 7.39653707e-01, 0.00000000e+00, 1.73000000e+02, 1.70200005e+01, -2.12218296e-02, 1.69042394e-01, -5.67626618e-02
7.47465417e-02, 7.43041813e-01, 0.00000000e+00, 1.73000000e+02, 1.70400009e+01, -2.13741995e-02, 1.69768497e-01, -5.75317182e-02
7.43162632e-02, 7.46448815e-01, 0.00000000e+00, 1.73000000e+02, 1.70599995e+01, -2.16531493e-02, 1.70929193e-01, -5.83064593e-02
7.38786682e-02, 7.49874413e-01, 0.00000000e+00, 1.73000000e+02, 1.70799999e+01, -2.21561696e-02, 1.71706706e-01, -5.91107793e-02
7.34333917e-02, 7.53316879e-01, 0.00000000e+00, 1.73000000e+02, 1.71000004e+01, -2.23712493e-02, 1.72544494e-01, -5.99343255e-02
7.29824677e-02, 7.56778598e-01, 0.00000000e+00, 1.73000000e+02, 1.71200008e+01, -2.27214303e-02, 1.73623502e-01, -6.07643314e-02
7.25230798e-02, 7.60259390e-01, 0.00000000e+00, 1.73000000e+02, 1.71399994e+01, -2.32532807e-02, 1.74508601e-01, -6.16333112e-02
7.20548928e-02, 7.63759792e-01, 0.00000000e+00, 1.73000000e+02, 1.71599998e+01, -2.35650707e-02, 1.75531998e-01, -6.25222921e-02
7.15792105e-02, 7.67280579e-01, 0.00000000e+00, 1.73000000e+02, 1.71800003e+01, -2.40029395e-02, 1.76541805e-01, -6.34188876e-02
7.10938573e-02, 7.70821095e-01, 0.00000000e+00, 1.73000000e+02, 1.72000008e+01, -2.45424509e-02, 1.77524403e-01, -6.43702075e-02
7.05984682e-02, 7.74382591e-01, 0.00000000e+00, 1.73000000e+02, 1.72199993e+01, -2.49963496e-02, 1.78626105e-01, -6.53377920e-02
7.00931475e-02, 7.77966321e-01, 0.00000000e+00, 1.73000000e+02, 1.72399998e+01, -2.60398500e-02, 1.80756405e-01, -6.63168505e-02
6.95719123e-02, 7.81582594e-01, 0.00000000e+00, 1.73000000e+02, 1.72600002e+01, -2.60869991e-02, 1.80876404e-01, -6.73621148e-02
6.90443963e-02, 7.85211504e-01, 0.00000000e+00, 1.73000000e+02, 1.72800007e+01, -2.66644992e-02, 1.82006404e-01, -6.84131831e-02
6.85036778e-02, 7.88865507e-01, 0.00000000e+00, 1.73000000e+02, 1.72999992e+01, -2.77339499e-02, 1.83893204e-01, -6.94968179e-02
6.79474175e-02, 7.92548120e-01, 0.00000000e+00, 1.73000000e+02, 1.73199997e+01, -2.78918091e-02, 1.84369102e-01, -7.06514865e-02
6.73825964e-02, 7.96249270e-01, 0.00000000e+00, 1.73000000e+02, 1.73400002e+01, -2.85909306e-02, 1.85748294e-01, -7.18160346e-02
6.68018833e-02, 7.99977779e-01, 0.00000000e+00, 1.73000000e+02, 1.73600006e+01, -2.96312608e-02, 1.87259704e-01, -7.30472356e-02
6.62052631e-02, 8.03733587e-01, 0.00000000e+00, 1.73000000e+02, 1.73799992e+01, -3.00300401e-02, 1.88317403e-01, -7.43392333e-02
6.55943826e-02, 8.07519913e-01, 0.00000000e+00, 1.73000000e+02, 1.73999996e+01, -3.15712914e-02, 1.90791801e-01, -7.56477118e-02
6.49610683e-02, 8.11337709e-01, 0.00000000e+00, 1.73000000e+02, 1.74200001e+01, -3.17707695e-02, 1.90999702e-01, -7.70828649e-02
6.43142089e-02, 8.15184593e-01, 0.00000000e+00, 1.73000000e+02, 1.74400005e+01, -3.32128704e-02, 1.94151998e-01, -7.85521418e-02
6.36459291e-02, 8.19071829e-01, 0.00000000e+00, 1.73000000e+02, 1.74599991e+01, -3.41417491e-02, 1.95116207e-01, -8.00840631e-02
6.29604384e-02, 8.22980225e-01, 0.00000000e+00, 1.73000000e+02, 1.74799995e+01, -3.44078392e-02, 1.95723802e-01, -8.17511901e-02
6.22565411e-02, 8.26926708e-01, 0.00000000e+00, 1.73000000e+02, 1.75000000e+01, -3.61411199e-02, 1.99116006e-01, -8.34471434e-02
6.15281798e-02, 8.30914676e-01, 0.00000000e+00, 1.73000000e+02, 1.75200005e+01, -3.67894508e-02, 1.99782997e-01, -8.53109509e-02
6.07813895e-02, 8.34931791e-01, 0.00000000e+00, 1.73000000e+02, 1.75400009e+01, -3.86334211e-02, 2.03198403e-01, -8.72638226e-02
6.00054488e-02, 8.39001417e-01, 0.00000000e+00, 1.73000000e+02, 1.75599995e+01, -3.98311988e-02, 2.05258593e-01, -8.93012807e-02
5.92075996e-02, 8.43108594e-01, 0.00000000e+00, 1.73000000e+02, 1.75799999e+01, -3.99538316e-02, 2.05465302e-01, -9.15307701e-02
5.83870299e-02, 8.47254992e-01, 0.00000000e+00, 1.73000000e+02, 1.76000004e+01, -4.20520008e-02, 2.09091797e-01, -9.38013345e-02
5.75388111e-02, 8.51446629e-01, 0.00000000e+00, 1.73000000e+02, 1.76200008e+01, -4.28382084e-02, 2.10134193e-01, -9.63534862e-02
5.66635802e-02, 8.55690002e-01, 0.00000000e+00, 1.73000000e+02, 1.76399994e+01, -4.47791293e-02, 2.14096397e-01, -9.90415737e-02
5.57592399e-02, 8.59983683e-01, 0.00000000e+00, 1.73000000e+02, 1.76599998e+01, -4.61866297e-02, 2.15852395e-01, -1.01937123e-01
5.48293218e-02, 8.64315629e-01, 0.00000000e+00, 1.73000000e+02, 1.76800003e+01, -4.68054190e-02, 2.17328906e-01, -1.05158433e-01
5.38626015e-02, 8.68724704e-01, 0.00000000e+00, 1.73000000e+02, 1.77000008e+01, -4.98583801e-02, 2.22537801e-01, -1.08517133e-01
5.28641194e-02, 8.73178303e-01, 0.00000000e+00, 1.73000000e+02, 1.77199993e+01, -4.99895215e-02, 2.22821504e-01, -1.12449214e-01
5.18296994e-02, 8.77709508e-01, 0.00000000e+00, 1.73000000e+02, 1.77399998e+01, -5.25003597e-02, 2.28178203e-01, -1.16528153e-01
5.07665910e-02, 8.82293582e-01, 0.00000000e+00, 1.73000000e+02, 1.77600002e+01, -5.38446307e-02, 2.30260000e-01, -1.21296510e-01
4.96560782e-02, 8.86965990e-01, 0.00000000e+00, 1.73000000e+02, 1.77800007e+01, -5.67929894e-02, 2.36114994e-01, -1.26346618e-01
4.85088192e-02, 8.91709983e-01, 0.00000000e+00, 1.73000000e+02, 1.77999992e+01, -5.81471585e-02, 2.38657206e-01, -1.32071212e-01
4.73182984e-02, 8.96544099e-01, 0.00000000e+00, 1.73000000e+02, 1.78199997e+01, -6.05749302e-02, 2.43865505e-01, -1.38377249e-01
4.60900217e-02, 9.01450515e-01, 0.00000000e+00, 1.73000000e+02, 1.78400002e+01, -6.23755790e-02, 2.46817693e-01, -1.45581529e-01
4.48072813e-02, 9.06475425e-01, 0.00000000e+00, 1.73000000e+02, 1.78600006e+01, -6.61422908e-02, 2.55438387e-01, -1.53767750e-01
4.34795693e-02, 9.11590576e-01, 0.00000000e+00, 1.73000000e+02, 1.78799992e+01, -6.69559613e-02, 2.56507993e-01, -1.63326114e-01
4.20996696e-02, 9.16810274e-01, 0.00000000e+00, 1.73000000e+02, 1.78999996e+01, -7.00638369e-02, 2.63386190e-01, -1.74374044e-01
4.06718105e-02, 9.22138691e-01, 0.00000000e+00, 1.73000000e+02, 1.79200001e+01, -7.20661208e-02, 2.67838687e-01, -1.87438995e-01
3.91951688e-02, 9.27570701e-01, 0.00000000e+00, 1.73000000e+02, 1.79400005e+01, -7.48820528e-02, 2.73890406e-01, -2.01926053e-01
3.76708396e-02, 9.33107615e-01, 0.00000000e+00, 1.73000000e+02, 1.79599991e+01, -7.70159066e-02, 2.78418511e-01, -2.19429582e-01
3.60805206e-02, 9.38803971e-01, 0.00000000e+00, 1.73000000e+02, 1.79799995e+01, -8.01809281e-02, 2.86485791e-01, -2.39906877e-01
3.44700590e-02, 9.44540918e-01, 0.00000000e+00, 1.73000000e+02, 1.80000000e+01, -8.08664635e-02, 2.87191093e-01, -2.65617996e-01
3.27493884e-02, 9.50489402e-01, 0.00000000e+00, 1.73000000e+02, 1.80200005e+01, -8.35370421e-02, 2.96174705e-01, -2.96565771e-01
3.10690291e-02, 9.56427217e-01, 0.00000000e+00, 1.73000000e+02, 1.80400009e+01, -8.44990909e-02, 2.97605515e-01, -3.36197972e-01
2.93962806e-02, 9.62404370e-01, 0.00000000e+00, 1.73000000e+02, 1.80599995e+01, -8.21905285e-02, 2.99886614e-01, -3.80359590e-01
2.79110707e-02, 9.68317509e-01, 0.00000000e+00, 1.73000000e+02, 1.80799999e+01, -6.15044385e-02, 2.87998199e-01, -4.31737185e-01
2.67454293e-02, 9.74030018e-01, 0.00000000e+00, 1.73000000e+02, 1.81000004e+01, -5.32906316e-02, 2.81949490e-01, -4.78165746e-01
2.64202096e-02, 9.79214013e-01, 0.00000000e+00, 1.73000000e+02, 1.81200008e+01, 2.57084593e-02, 2.30755299e-01, -5.13528049e-01
2.72194892e-02, 9.83632803e-01, 0.00000000e+00, 1.73000000e+02, 1.81399994e+01, 4.74482812e-02, 2.15801999e-01, -4.68874902e-01
3.06977406e-02, 9.86832380e-01, 0.00000000e+00, 1.73000000e+02, 1.81599998e+01, 3.12794298e-01, 1.27460405e-01, -3.77356619e-01
3.75432894e-02, 9.89083707e-01, 0.00000000e+00, 1.73000000e+02, 1.81800003e+01, 3.79316211e-01, 9.48714986e-02, -2.84651339e-01
4.68739010e-02, 9.90542591e-01, 0.00000000e+00, 1.73000000e+02, 1.82000008e+01, 5.16458988e-01, 6.03725612e-02, -2.04538167e-01
5.91364913e-02, 9.91341114e-01, 0.00000000e+00, 1.73000000e+02, 1.82199993e+01, 6.60894692e-01, 3.12650092e-02, -1.42947376e-01
7.29138330e-02, 9.91852999e-01, 0.00000000e+00, 1.73000000e+02, 1.82399998e+01, 6.94814086e-01, 1.96288098e-02, -1.01962484e-01
8.78008083e-02, 9.92196202e-01, 0.00000000e+00, 1.73000000e+02, 1.82600002e+01, 7.71987498e-01, 1.41758099e-02, -7.51076564e-02
1.03432000e-01, 9.92434621e-01, 0.00000000e+00, 1.73000000e+02, 1.82800007e+01, 7.73893595e-01, 9.37452540e-03, -5.65692373e-02
1.19674698e-01, 9.92608786e-01, 0.00000000e+00, 1.73000000e+02, 1.82999992e+01, 8.30286622e-01, 7.54630007e-03, -4.36317176e-02
1.36279196e-01, 9.92740273e-01, 0.00000000e+00, 1.73000000e+02, 1.83199997e+01, 8.49704325e-01, 5.89033496e-03, -3.43700424e-02
1.53253004e-01, 9.92845297e-01, 0.00000000e+00, 1.73000000e+02, 1.83400002e+01, 8.37682784e-01, 4.17321920e-03, -2.75261067e-02
1.70497596e-01, 9.92929578e-01, 0.00000000e+00, 1.73000000e+02, 1.83600006e+01, 8.73587728e-01, 3.84991989e-03, -2.26292573e-02
1.87924504e-01, 9.92999315e-01, 0.00000000e+00, 1.73000000e+02, 1.83799992e+01, 8.87528121e-01, 3.39350896e-03, -1.92337204e-02
2.05461696e-01, 9.93058085e-01, 0.00000000e+00, 1.73000000e+02, 1.83999996e+01, 8.71503294e-01, 2.41768011e-03, -1.70225352e-02
2.23295599e-01, 9.93111789e-01, 0.00000000e+00, 1.73000000e+02, 1.84200001e+01, 8.81244183e-01, 2.02847598e-03, -1.58505775e-02
2.41253406e-01, 9.93159473e-01, 0.00000000e+00, 1.73000000e+02, 1.84400005e+01, 9.09452617e-01, 2.48960103e-03, -1.58139318e-02
2.59330988e-01, 9.93200421e-01, 0.00000000e+00, 1.73000000e+02, 1.84599991e+01, 9.15294707e-01, 2.01022811e-03, -1.67589206e-02
2.77555197e-01, 9.93235409e-01, 0.00000000e+00, 1.73000000e+02, 1.84799995e+01, 9.20229077e-01, 1.70081097e-03, -1.83361191e-02
2.95866102e-01, 9.93265808e-01, 0.00000000e+00, 1.73000000e+02, 1.85000000e+01, 9.22109008e-01, 1.43650896e-03, -2.04374343e-02
3.14279288e-01, 9.93292689e-01, 0.00000000e+00, 1.73000000e+02, 1.85200005e+01, 9.11725521e-01, 1.17949501e-03, -2.30303369e-02
3.32766205e-01, 9.93316710e-01, 0.00000000e+00, 1.73000000e+02, 1.85400009e+01, 9.16620314e-01, 1.06927997e-03, -2.60678381e-02
3.51311088e-01, 9.93338406e-01, 0.00000000e+00, 1.73000000e+02, 1.85599995e+01, 9.26990688e-01, 1.00883399e-03, -2.95059178e-02
3.69897306e-01, 9.93358076e-01, 0.00000000e+00, 1.73000000e+02, 1.85799999e+01, 9.39637482e-01, 9.80652520e-04, -3.32668796e-02
3.88597101e-01, 9.93376374e-01, 0.00000000e+00, 1.73000000e+02, 1.86000004e+01, 9.42837119e-01, 8.88898212e-04, -3.72878909e-02
4.07292902e-01, 9.93392885e-01, 0.00000000e+00, 1.73000000e+02, 1.86200008e+01, 9.30514574e-01, 7.64751574e-04, -4.14689668e-02
4.26103085e-01, 9.93408084e-01, 0.00000000e+00, 1.73000000e+02, 1.86399994e+01, 9.33706999e-01, 6.92494214e-04, -4.57547456e-02
4.44936395e-01, 9.93421912e-01, 0.00000000e+00, 1.73000000e+02, 1.86599998e+01, 9.36597407e-01, 6.23293803e-04, -5.00375107e-02
4.63850290e-01, 9.93434310e-01, 0.00000000e+00, 1.73000000e+02, 1.86800003e+01, 9.39193785e-01, 5.55308885e-04, -5.42359874e-02
4.82786208e-01, 9.93445396e-01, 0.00000000e+00, 1.73000000e+02, 1.87000008e+01, 9.41496074e-01, 4.87118494e-04, -5.82352579e-02
5.01756191e-01, 9.93454993e-01, 0.00000000e+00, 1.73000000e+02, 1.87199993e+01, 9.53578293e-01, 4.50241700e-04, -6.19272739e-02
5.20772517e-01, 9.93463218e-01, 0.00000000e+00, 1.73000000e+02, 1.87399998e+01, 9.53079820e-01, 3.65749293e-04, -6.51831627e-02
5.39807200e-01, 9.93469894e-01, 0.00000000e+00, 1.73000000e+02, 1.87600002e+01, 9.57633674e-01, 3.01483698e-04, -6.78772181e-02
5.58867097e-01, 9.93475080e-01, 0.00000000e+00, 1.73000000e+02, 1.87800007e+01, 9.58570719e-01, 2.00273993e-04, -6.98740110e-02
5.77956617e-01, 9.93478477e-01, 0.00000000e+00, 1.73000000e+02, 1.87999992e+01, 9.59096611e-01, 1.15640803e-04, -7.10249767e-02
